phase_end,host,phase_count,breakdown_count,phase_start,phase_name,phase_stack,attempt_id,breakdown_name,thread_name,breakdown_type,thread_id,job_id
1307525455187,sr221,164,0,1307525451080,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000123_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525457218,sr214,356,0,1307525448495,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000143_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525454895,sr214,242,0,1307525448943,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000151_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525460363,sr221,249,0,1307525454215,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000164_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525462144,sr218,771,0,1307525443226,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000145_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525459523,sr217,111,0,1307525456651,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000165_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525464426,sr214,594,0,1307525449963,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000157_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525463535,sr215,327,0,1307525455291,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000188_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525457013,sr219,657,0,1307525441013,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000133_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525460922,sr222,152,0,1307525457090,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000176_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525457552,sr218,613,538,1307525441680,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000104_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525453683,sr217,504,451,1307525441159,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000095_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525462914,sr219,912,824,1307525439921,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000114_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525453772,sr215,519,438,1307525440952,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000102_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525452540,sr215,481,366,1307525440672,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000098_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525454895,sr214,242,0,1307525448943,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000151_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525457218,sr214,356,0,1307525448495,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000143_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525455187,sr221,164,0,1307525451080,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000123_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525459523,sr217,111,0,1307525456651,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000165_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525462144,sr218,771,0,1307525443226,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000145_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525460363,sr221,249,0,1307525454215,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000164_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525463535,sr215,327,0,1307525455291,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000188_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525464426,sr214,594,0,1307525449963,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000157_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525460922,sr222,152,0,1307525457090,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000176_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525457013,sr219,657,0,1307525441013,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000133_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525457552,sr218,613,528,1307525441680,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000104_0,org.apache.hadoop.mapred.MapTask\$TrackedRecordReader.next,"main",function,1,job_201106081729_0001
1307525453683,sr217,504,447,1307525441159,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000095_0,org.apache.hadoop.mapred.MapTask\$TrackedRecordReader.next,"main",function,1,job_201106081729_0001
1307525462914,sr219,912,818,1307525439921,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000114_0,org.apache.hadoop.mapred.MapTask\$TrackedRecordReader.next,"main",function,1,job_201106081729_0001
1307525453772,sr215,519,432,1307525440952,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000102_0,org.apache.hadoop.mapred.MapTask\$TrackedRecordReader.next,"main",function,1,job_201106081729_0001
1307525452540,sr215,481,358,1307525440672,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000098_0,org.apache.hadoop.mapred.MapTask\$TrackedRecordReader.next,"main",function,1,job_201106081729_0001
1307525455187,sr221,164,0,1307525451080,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000123_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525457218,sr214,356,0,1307525448495,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000143_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525454895,sr214,242,0,1307525448943,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000151_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525460363,sr221,249,0,1307525454215,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000164_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525462144,sr218,771,0,1307525443226,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000145_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525459523,sr217,111,0,1307525456651,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000165_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525464426,sr214,594,0,1307525449963,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000157_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525463535,sr215,327,0,1307525455291,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000188_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525457013,sr219,657,0,1307525441013,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000133_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525460922,sr222,152,0,1307525457090,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000176_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525457552,sr218,613,538,1307525441680,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000104_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525453683,sr217,504,451,1307525441159,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000095_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525462914,sr219,912,824,1307525439921,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000114_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525453772,sr215,519,438,1307525440952,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000102_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525452540,sr215,481,366,1307525440672,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000098_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525454895,sr214,242,0,1307525448943,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000151_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525457218,sr214,356,0,1307525448495,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000143_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525455187,sr221,164,0,1307525451080,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000123_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525459523,sr217,111,0,1307525456651,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000165_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525462144,sr218,771,0,1307525443226,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000145_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525460363,sr221,249,0,1307525454215,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000164_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525463535,sr215,327,0,1307525455291,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000188_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525464426,sr214,594,0,1307525449963,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000157_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525460922,sr222,152,0,1307525457090,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000176_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525457013,sr219,657,0,1307525441013,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000133_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525457552,sr218,613,54,1307525441680,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000104_0,MapOutputBuffer.flush,"main",function,1,job_201106081729_0001
1307525453683,sr217,504,26,1307525441159,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000095_0,MapOutputBuffer.flush,"main",function,1,job_201106081729_0001
1307525462914,sr219,912,60,1307525439921,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000114_0,MapOutputBuffer.flush,"main",function,1,job_201106081729_0001
1307525453772,sr215,519,64,1307525440952,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000102_0,MapOutputBuffer.flush,"main",function,1,job_201106081729_0001
1307525452540,sr215,481,93,1307525440672,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000098_0,MapOutputBuffer.flush,"main",function,1,job_201106081729_0001
1307525455187,sr221,164,0,1307525451080,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000123_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525457218,sr214,356,0,1307525448495,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000143_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525454895,sr214,242,0,1307525448943,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000151_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525460363,sr221,249,0,1307525454215,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000164_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525462144,sr218,771,0,1307525443226,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000145_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525459523,sr217,111,0,1307525456651,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000165_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525464426,sr214,594,0,1307525449963,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000157_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525463535,sr215,327,0,1307525455291,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000188_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525457013,sr219,657,0,1307525441013,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000133_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525460922,sr222,152,0,1307525457090,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000176_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525457552,sr218,613,0,1307525441680,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000104_0,NEW,"main",state,1,job_201106081729_0001
